Image,Expected_Letter,Ocp_Letter,White_0_0,Black_0_0,White_Density_0_0,Black_Density_0_0,White_0_1,Black_0_1,White_Density_0_1,Black_Density_0_1,White_1_0,Black_1_0,White_Density_1_0,Black_Density_1_0,White_1_1,Black_1_1,White_Density_1_1,Black_Density_1_1,Total_White_Pixels,Total_Black_Pixels,Total_White_Density,Total_Black_Density
big_char_747_L.png,L,,155,49,0.76,0.24,204,0,1.00,0.00,115,89,0.56,0.44,138,66,0.68,0.32,612,204,0.75,0.25
big_char_267_S.png,S,S,881,91,0.91,0.09,904,68,0.93,0.07,900,72,0.93,0.07,883,89,0.91,0.09,3568,320,0.92,0.08
big_char_217_Z.png,Z,P,134,91,0.60,0.40,153,72,0.68,0.32,98,127,0.44,0.56,155,70,0.69,0.31,540,360,0.56,0.37
big_char_737_R.png,R,R,799,173,0.82,0.18,949,23,0.98,0.02,791,181,0.81,0.19,883,89,0.91,0.09,3422,466,0.86,0.12
big_char_1032_R.png,R,Q,194,163,0.54,0.46,309,48,0.87,0.13,218,139,0.61,0.39,285,72,0.80,0.20,1006,422,0.69,0.29
big_char_795_V.png,V,,186,35,0.84,0.16,158,63,0.71,0.29,140,81,0.63,0.37,199,22,0.90,0.10,683,201,0.75,0.22
big_char_273_X.png,X,F,919,53,0.95,0.05,870,102,0.90,0.10,898,74,0.92,0.08,922,50,0.95,0.05,3609,279,0.91,0.07
big_char_1186_M.png,M,M,242,118,0.67,0.33,236,124,0.66,0.34,281,79,0.78,0.22,249,111,0.69,0.31,1008,432,0.70,0.30
big_char_192_J.png,J,,849,96,0.90,0.10,868,77,0.92,0.08,795,150,0.84,0.16,910,35,0.96,0.04,3422,358,0.89,0.09
big_char_596_Q.png,Q,,221,83,0.73,0.27,211,93,0.69,0.31,187,117,0.62,0.38,209,95,0.69,0.31,828,388,0.64,0.30
big_char_1168_P.png,P,,853,92,0.90,0.10,764,181,0.81,0.19,874,71,0.92,0.08,922,23,0.98,0.02,3413,367,0.87,0.09
big_char_533_T.png,T,,199,81,0.71,0.29,174,106,0.62,0.38,260,20,0.93,0.07,248,32,0.89,0.11,881,239,0.76,0.21
big_char_820_B.png,B,R,125,103,0.55,0.45,157,71,0.69,0.31,110,118,0.48,0.52,130,98,0.57,0.43,522,390,0.54,0.40
big_char_1350_F.png,F,C,190,82,0.70,0.30,209,63,0.77,0.23,152,120,0.56,0.44,252,20,0.93,0.07,803,285,0.72,0.25
big_char_1365_O.png,O,F,862,74,0.92,0.08,920,16,0.98,0.02,817,119,0.87,0.13,843,93,0.90,0.10,3442,302,0.90,0.08
big_char_908_K.png,K,K,824,148,0.85,0.15,945,27,0.97,0.03,820,152,0.84,0.16,930,42,0.96,0.04,3519,369,0.89,0.09
big_char_128_H.png,H,,220,95,0.70,0.30,229,86,0.73,0.27,168,147,0.53,0.47,172,143,0.55,0.45,789,471,0.61,0.36
big_char_742_X.png,X,X,887,85,0.91,0.09,916,56,0.94,0.06,839,133,0.86,0.14,956,16,0.98,0.02,3598,290,0.90,0.07
big_char_841_T.png,T,T,287,87,0.77,0.23,271,103,0.72,0.28,331,43,0.89,0.11,360,14,0.96,0.04,1249,247,0.81,0.16
big_char_1304_N.png,N,,184,116,0.61,0.39,282,18,0.94,0.06,191,109,0.64,0.36,187,113,0.62,0.38,844,356,0.68,0.29
big_char_976_M.png,M,M,829,107,0.89,0.11,884,52,0.94,0.06,772,164,0.82,0.18,833,103,0.89,0.11,3318,426,0.87,0.11
big_char_1036_V.png,V,V,318,62,0.84,0.16,286,94,0.75,0.25,262,118,0.69,0.31,351,29,0.92,0.08,1217,303,0.80,0.20
big_char_1010_B.png,B,,237,71,0.77,0.23,197,111,0.64,0.36,174,134,0.56,0.44,171,137,0.56,0.44,779,453,0.63,0.37
big_char_673_P.png,P,O,777,133,0.85,0.15,800,110,0.88,0.12,845,65,0.93,0.07,910,0,1.00,0.00,3332,308,0.89,0.08
big_char_214_H.png,H,W,144,96,0.60,0.40,191,49,0.80,0.20,156,84,0.65,0.35,130,110,0.54,0.46,621,339,0.63,0.34
big_char_1129_T.png,T,T,221,102,0.68,0.32,241,82,0.75,0.25,267,56,0.83,0.17,323,0,1.00,0.00,1052,240,0.81,0.19
big_char_1372_V.png,V,,923,49,0.95,0.05,918,54,0.94,0.06,864,108,0.89,0.11,883,89,0.91,0.09,3588,300,0.92,0.08
big_char_1361_K.png,K,,828,108,0.88,0.12,894,42,0.96,0.04,826,110,0.88,0.12,872,64,0.93,0.07,3420,324,0.90,0.08
big_char_811_O.png,O,,876,34,0.96,0.04,866,44,0.95,0.05,791,119,0.87,0.13,789,121,0.87,0.13,3322,318,0.88,0.08
big_char_802_E.png,E,E,819,126,0.87,0.13,889,56,0.94,0.06,758,187,0.80,0.20,904,41,0.96,0.04,3370,410,0.88,0.11
big_char_956_H.png,H,,184,88,0.68,0.32,153,119,0.56,0.44,180,92,0.66,0.34,149,123,0.55,0.45,666,422,0.61,0.39
big_char_662_O.png,O,,123,73,0.63,0.37,153,43,0.78,0.22,133,63,0.68,0.32,105,91,0.54,0.46,514,270,0.66,0.34
big_char_314_Z.png,Z,Z,195,109,0.64,0.36,219,85,0.72,0.28,175,129,0.58,0.42,234,70,0.77,0.23,823,393,0.68,0.32
big_char_949_X.png,X,F,901,35,0.96,0.04,874,62,0.93,0.07,779,157,0.83,0.17,892,44,0.95,0.05,3446,298,0.90,0.08
big_char_1328_Q.png,Q,,826,110,0.88,0.12,877,59,0.94,0.06,766,170,0.82,0.18,851,85,0.91,0.09,3320,424,0.87,0.11
big_char_1193_V.png,V,,218,70,0.76,0.24,220,68,0.76,0.24,178,110,0.62,0.38,256,32,0.89,0.11,872,280,0.74,0.24
big_char_194_L.png,L,,884,26,0.97,0.03,910,0,1.00,0.00,728,182,0.80,0.20,881,29,0.97,0.03,3403,237,0.90,0.06
big_char_813_M.png,M,Y,226,126,0.64,0.36,235,117,0.67,0.33,257,95,0.73,0.27,270,82,0.77,0.23,988,420,0.68,0.29
big_char_748_S.png,S,,293,43,0.87,0.13,235,101,0.70,0.30,245,91,0.73,0.27,264,72,0.79,0.21,1037,307,0.75,0.22
big_char_152_J.png,J,J,229,41,0.85,0.15,167,103,0.62,0.38,211,59,0.78,0.22,209,61,0.77,0.23,816,264,0.74,0.24
big_char_454_W.png,W,W,875,70,0.93,0.07,914,31,0.97,0.03,778,167,0.82,0.18,798,147,0.84,0.16,3365,415,0.88,0.11
big_char_174_H.png,H,,203,103,0.66,0.34,188,118,0.61,0.39,198,108,0.65,0.35,173,133,0.57,0.43,762,462,0.60,0.37
big_char_1059_Y.png,Y,Y,195,71,0.73,0.27,143,123,0.54,0.46,214,52,0.80,0.20,160,106,0.60,0.40,712,352,0.63,0.31
big_char_947_V.png,V,E,886,50,0.95,0.05,849,87,0.91,0.09,901,35,0.96,0.04,900,36,0.96,0.04,3536,208,0.93,0.05
big_char_710_W.png,W,,893,79,0.92,0.08,950,22,0.98,0.02,821,151,0.84,0.16,854,118,0.88,0.12,3518,370,0.90,0.10
big_char_449_R.png,R,R,811,161,0.83,0.17,941,31,0.97,0.03,768,204,0.79,0.21,923,49,0.95,0.05,3443,445,0.89,0.11
big_char_828_J.png,J,J,213,42,0.84,0.16,166,89,0.65,0.35,196,59,0.77,0.23,177,78,0.69,0.31,752,268,0.72,0.26
big_char_601_M.png,M,,194,118,0.62,0.38,179,133,0.57,0.43,220,92,0.71,0.29,224,88,0.72,0.28,817,431,0.62,0.33
big_char_295_M.png,M,M,787,123,0.86,0.14,792,118,0.87,0.13,763,147,0.84,0.16,800,110,0.88,0.12,3142,498,0.83,0.13
big_char_644_M.png,M,M,867,78,0.92,0.08,911,34,0.96,0.04,751,194,0.79,0.21,776,169,0.82,0.18,3305,475,0.86,0.12
big_char_364_R.png,R,R,797,148,0.84,0.16,887,58,0.94,0.06,796,149,0.84,0.16,875,70,0.93,0.07,3355,425,0.86,0.11
big_char_9_B.png,B,B,214,80,0.73,0.27,158,136,0.54,0.46,173,121,0.59,0.41,205,89,0.70,0.30,750,426,0.62,0.35
big_char_547_X.png,X,X,231,75,0.75,0.25,233,73,0.76,0.24,227,79,0.74,0.26,230,76,0.75,0.25,921,303,0.73,0.24
big_char_1354_C.png,C,,845,127,0.87,0.13,946,26,0.97,0.03,864,108,0.89,0.11,941,31,0.97,0.03,3596,292,0.92,0.08
big_char_1200_N.png,N,,902,70,0.93,0.07,941,31,0.97,0.03,798,174,0.82,0.18,900,72,0.93,0.07,3541,347,0.91,0.09
big_char_1038_O.png,O,,150,60,0.71,0.29,141,69,0.67,0.33,122,88,0.58,0.42,127,83,0.60,0.40,540,300,0.62,0.34
big_char_196_O.png,O,,897,13,0.99,0.01,888,22,0.98,0.02,798,112,0.88,0.12,758,152,0.83,0.17,3341,299,0.89,0.08
big_char_52_C.png,C,,850,122,0.87,0.13,966,6,0.99,0.01,863,109,0.89,0.11,928,44,0.95,0.05,3607,281,0.93,0.07
big_char_945_T.png,T,,803,107,0.88,0.12,832,78,0.91,0.09,828,82,0.91,0.09,910,0,1.00,0.00,3373,267,0.91,0.07
big_char_900_T.png,T,,284,94,0.75,0.25,238,140,0.63,0.37,302,76,0.80,0.20,375,3,0.99,0.01,1199,313,0.77,0.20
big_char_646_O.png,O,O,860,85,0.91,0.09,876,69,0.93,0.07,871,74,0.92,0.08,866,79,0.92,0.08,3473,307,0.91,0.08
big_char_297_O.png,O,O,901,44,0.95,0.05,868,77,0.92,0.08,880,65,0.93,0.07,818,127,0.87,0.13,3467,313,0.90,0.08
big_char_1080_O.png,O,R,923,49,0.95,0.05,875,97,0.90,0.10,917,55,0.94,0.06,866,106,0.89,0.11,3581,307,0.91,0.08
big_char_693_T.png,T,P,335,102,0.77,0.23,297,140,0.68,0.32,351,86,0.80,0.20,436,1,1.00,0.00,1419,329,0.79,0.18
big_char_822_A.png,A,A,233,71,0.77,0.23,205,99,0.67,0.33,212,92,0.70,0.30,182,122,0.60,0.40,832,384,0.65,0.30
big_char_348_M.png,M,A,237,138,0.63,0.37,249,126,0.66,0.34,253,122,0.67,0.33,290,85,0.77,0.23,1029,471,0.69,0.31
big_char_450_S.png,S,,913,59,0.94,0.06,881,91,0.91,0.09,900,72,0.93,0.07,877,95,0.90,0.10,3571,317,0.92,0.08
big_char_113_O.png,O,,159,81,0.66,0.34,197,43,0.82,0.18,168,72,0.70,0.30,143,97,0.60,0.40,667,293,0.67,0.30
big_char_552_C.png,C,,212,73,0.74,0.26,254,31,0.89,0.11,198,87,0.69,0.31,219,66,0.77,0.23,883,257,0.75,0.22
big_char_47_O.png,O,C,137,87,0.61,0.39,138,86,0.62,0.38,157,67,0.70,0.30,137,87,0.61,0.39,569,327,0.62,0.35
big_char_594_R.png,R,D,197,123,0.62,0.38,236,84,0.74,0.26,201,119,0.63,0.37,248,72,0.78,0.23,882,398,0.67,0.30
big_char_653_T.png,T,,826,119,0.87,0.13,833,112,0.88,0.12,886,59,0.94,0.06,945,0,1.00,0.00,3490,290,0.91,0.08
big_char_869_N.png,N,,251,72,0.78,0.22,245,78,0.76,0.24,230,93,0.71,0.29,227,96,0.70,0.30,953,339,0.72,0.25
big_char_303_B.png,B,R,159,57,0.74,0.26,118,98,0.55,0.45,102,114,0.47,0.53,122,94,0.56,0.44,501,363,0.56,0.41
big_char_1132_V.png,V,V,158,52,0.75,0.25,164,46,0.78,0.22,114,96,0.54,0.46,202,8,0.96,0.04,638,202,0.71,0.22
big_char_751_D.png,D,,149,91,0.62,0.38,199,41,0.83,0.17,142,98,0.59,0.41,147,93,0.61,0.39,637,323,0.64,0.33
big_char_1278_Y.png,Y,,197,55,0.78,0.22,144,108,0.57,0.43,194,58,0.77,0.23,157,95,0.62,0.38,692,316,0.67,0.31
big_char_431_R.png,R,R,179,121,0.60,0.40,214,86,0.71,0.29,187,113,0.62,0.38,231,69,0.77,0.23,811,389,0.65,0.31
big_char_147_P.png,P,,156,82,0.66,0.34,130,108,0.55,0.45,171,67,0.72,0.28,238,0,1.00,0.00,695,257,0.71,0.26
big_char_35_D.png,D,X,92,40,0.70,0.30,89,43,0.67,0.33,111,21,0.84,0.16,74,58,0.56,0.44,366,162,0.69,0.31
big_char_609_D.png,D,,858,78,0.92,0.08,859,77,0.92,0.08,829,107,0.89,0.11,823,113,0.88,0.12,3369,375,0.88,0.10
big_char_506_K.png,K,K,180,105,0.63,0.37,231,54,0.81,0.19,147,138,0.52,0.48,227,58,0.80,0.20,785,355,0.65,0.29
big_char_56_G.png,G,,908,37,0.96,0.04,880,65,0.93,0.07,878,67,0.93,0.07,793,152,0.84,0.16,3459,321,0.90,0.08
big_char_543_K.png,K,,858,114,0.88,0.12,943,29,0.97,0.03,826,146,0.85,0.15,907,65,0.93,0.07,3534,354,0.91,0.09
big_char_919_B.png,B,B,175,124,0.59,0.41,175,124,0.59,0.41,172,127,0.58,0.42,225,74,0.75,0.25,747,449,0.60,0.36
big_char_293_K.png,K,,861,75,0.92,0.08,900,36,0.96,0.04,739,197,0.79,0.21,876,60,0.94,0.06,3376,368,0.88,0.10
big_char_1195_D.png,D,,872,73,0.92,0.08,820,125,0.87,0.13,925,20,0.98,0.02,848,97,0.90,0.10,3465,315,0.89,0.08
big_char_677_W.png,W,W,927,45,0.95,0.05,924,48,0.95,0.05,791,181,0.81,0.19,755,217,0.78,0.22,3397,491,0.87,0.13
big_char_716_S.png,S,,199,56,0.78,0.22,146,109,0.57,0.43,191,64,0.75,0.25,184,71,0.72,0.28,720,300,0.69,0.29
big_char_161_Q.png,Q,F,926,46,0.95,0.05,907,65,0.93,0.07,820,152,0.84,0.16,888,84,0.91,0.09,3541,347,0.91,0.09
big_char_487_H.png,H,,174,112,0.61,0.39,216,70,0.76,0.24,189,97,0.66,0.34,136,150,0.48,0.52,715,429,0.59,0.35
big_char_699_J.png,J,A,912,33,0.97,0.03,851,94,0.90,0.10,867,78,0.92,0.08,872,73,0.92,0.08,3502,278,0.90,0.07
big_char_329_N.png,N,,868,68,0.93,0.07,895,41,0.96,0.04,784,152,0.84,0.16,845,91,0.90,0.10,3392,352,0.88,0.09
big_char_1023_Y.png,Y,Y,792,153,0.84,0.16,916,29,0.97,0.03,791,154,0.84,0.16,945,0,1.00,0.00,3444,336,0.88,0.09
big_char_1053_P.png,P,O,117,81,0.59,0.41,93,105,0.47,0.53,111,87,0.56,0.44,193,5,0.97,0.03,514,278,0.62,0.34
big_char_797_W.png,W,U,227,95,0.70,0.30,300,22,0.93,0.07,195,127,0.61,0.39,233,89,0.72,0.28,955,333,0.74,0.26
big_char_1107_J.png,J,,845,100,0.89,0.11,857,88,0.91,0.09,844,101,0.89,0.11,820,125,0.87,0.13,3366,414,0.88,0.11
big_char_1142_J.png,J,X,840,70,0.92,0.08,840,70,0.92,0.08,770,140,0.85,0.15,857,53,0.94,0.06,3307,333,0.88,0.09
big_char_325_C.png,C,G,839,97,0.90,0.10,936,0,1.00,0.00,820,116,0.88,0.12,930,6,0.99,0.01,3525,219,0.92,0.06
big_char_1177_C.png,C,C,219,87,0.72,0.28,236,70,0.77,0.23,227,79,0.74,0.26,248,58,0.81,0.19,930,294,0.74,0.23
big_char_1075_D.png,D,S,890,82,0.92,0.08,929,43,0.96,0.04,863,109,0.89,0.11,860,112,0.88,0.12,3542,346,0.91,0.09
big_char_72_D.png,D,,190,82,0.70,0.30,198,74,0.73,0.27,168,104,0.62,0.38,189,83,0.69,0.31,745,343,0.65,0.30
big_char_1233_T.png,T,T,816,94,0.90,0.10,818,92,0.90,0.10,855,55,0.94,0.06,910,0,1.00,0.00,3399,241,0.92,0.07
big_char_126_D.png,D,,825,147,0.85,0.15,937,35,0.96,0.04,850,122,0.87,0.13,894,78,0.92,0.08,3506,382,0.90,0.10
big_char_1073_B.png,B,B,840,105,0.89,0.11,852,93,0.90,0.10,792,153,0.84,0.16,849,96,0.90,0.10,3333,447,0.87,0.12
big_char_330_O.png,O,,908,28,0.97,0.03,858,78,0.92,0.08,878,58,0.94,0.06,813,123,0.87,0.13,3457,287,0.91,0.08
big_char_757_W.png,W,,259,116,0.69,0.31,326,49,0.87,0.13,265,110,0.71,0.29,245,130,0.65,0.35,1095,405,0.73,0.27
big_char_660_Y.png,Y,S,284,107,0.73,0.27,261,130,0.67,0.33,343,48,0.88,0.12,267,124,0.68,0.32,1155,409,0.74,0.26
big_char_19_Y.png,Y,Q,198,82,0.71,0.29,224,56,0.80,0.20,219,61,0.78,0.22,147,133,0.53,0.47,788,332,0.70,0.30
big_char_872_X.png,X,X,328,90,0.78,0.22,292,126,0.70,0.30,291,127,0.70,0.30,382,36,0.91,0.09,1293,379,0.74,0.22
big_char_176_H.png,H,,150,105,0.59,0.41,187,68,0.73,0.27,154,101,0.60,0.40,139,116,0.55,0.45,630,390,0.60,0.37
big_char_858_V.png,V,,865,45,0.95,0.05,868,42,0.95,0.05,786,124,0.86,0.14,895,15,0.98,0.02,3414,226,0.91,0.06
big_char_1180_H.png,H,J,160,110,0.59,0.41,184,86,0.68,0.32,160,110,0.59,0.41,123,147,0.46,0.54,627,453,0.55,0.39
big_char_169_X.png,X,X,913,59,0.94,0.06,904,68,0.93,0.07,835,137,0.86,0.14,942,30,0.97,0.03,3594,294,0.91,0.07
big_char_332_M.png,M,M,831,149,0.85,0.15,871,109,0.89,0.11,859,121,0.88,0.12,914,66,0.93,0.07,3475,445,0.87,0.11
big_char_122_W.png,W,,266,102,0.72,0.28,330,38,0.90,0.10,279,89,0.76,0.24,236,132,0.64,0.36,1111,361,0.72,0.23
big_char_20_J.png,J,,220,35,0.86,0.14,155,100,0.61,0.39,198,57,0.78,0.22,175,80,0.69,0.31,748,272,0.71,0.26
big_char_7_O.png,O,N,91,19,0.83,0.17,66,44,0.60,0.40,79,31,0.72,0.28,108,2,0.98,0.02,344,96,0.78,0.22
big_char_402_H.png,H,,125,103,0.55,0.45,184,44,0.81,0.19,149,79,0.65,0.35,119,109,0.52,0.48,577,335,0.62,0.36
big_char_437_A.png,A,,911,61,0.94,0.06,819,153,0.84,0.16,917,55,0.94,0.06,887,85,0.91,0.09,3534,354,0.89,0.09
big_char_492_D.png,D,,168,70,0.71,0.29,179,59,0.75,0.25,131,107,0.55,0.45,156,82,0.66,0.34,634,318,0.64,0.32
big_char_1356_B.png,B,,275,70,0.80,0.20,191,154,0.55,0.45,216,129,0.63,0.37,250,95,0.72,0.28,932,448,0.68,0.32
big_char_902_B.png,B,,819,126,0.87,0.13,880,65,0.93,0.07,727,218,0.77,0.23,902,43,0.95,0.05,3328,452,0.85,0.12
big_char_924_A.png,A,A,206,64,0.76,0.24,172,98,0.64,0.36,183,87,0.68,0.32,164,106,0.61,0.39,725,355,0.67,0.33
big_char_883_T.png,T,A,886,86,0.91,0.09,845,127,0.87,0.13,910,62,0.94,0.06,922,50,0.95,0.05,3563,325,0.92,0.08
big_char_1370_A.png,A,,221,59,0.79,0.21,129,151,0.46,0.54,199,81,0.71,0.29,175,105,0.62,0.38,724,396,0.62,0.34
big_char_890_I.png,I,,49,23,0.68,0.32,20,52,0.28,0.72,37,35,0.51,0.49,38,34,0.53,0.47,144,144,0.44,0.44
big_char_513_D.png,D,D,858,78,0.92,0.08,891,45,0.95,0.05,792,144,0.85,0.15,822,114,0.88,0.12,3363,381,0.90,0.10
big_char_556_D.png,D,S,117,93,0.56,0.44,163,47,0.78,0.22,113,97,0.54,0.46,117,93,0.56,0.44,510,330,0.57,0.37
big_char_1029_S.png,S,,271,52,0.84,0.16,230,93,0.71,0.29,257,66,0.80,0.20,226,97,0.70,0.30,984,308,0.74,0.23
big_char_167_V.png,V,,925,47,0.95,0.05,898,74,0.92,0.08,919,53,0.95,0.05,950,22,0.98,0.02,3692,196,0.94,0.05
big_char_1148_W.png,W,W,872,64,0.93,0.07,892,44,0.95,0.05,748,188,0.80,0.20,825,111,0.88,0.12,3337,407,0.87,0.11
big_char_205_B.png,B,K,148,80,0.65,0.35,131,97,0.57,0.43,116,112,0.51,0.49,143,85,0.63,0.37,538,374,0.55,0.38
big_char_384_T.png,T,E,897,75,0.92,0.08,840,132,0.86,0.14,971,1,1.00,0.00,926,46,0.95,0.05,3634,254,0.92,0.06
big_char_1071_A.png,A,A,319,95,0.77,0.23,290,124,0.70,0.30,331,83,0.80,0.20,269,145,0.65,0.35,1209,447,0.73,0.27
big_char_1416_N.png,N,,211,104,0.67,0.33,299,16,0.95,0.05,194,121,0.62,0.38,210,105,0.67,0.33,914,346,0.73,0.27
big_char_115_J.png,J,J,179,31,0.85,0.15,112,98,0.53,0.47,153,57,0.73,0.27,140,70,0.67,0.33,584,256,0.70,0.30
big_char_413_V.png,V,Y,195,75,0.72,0.28,198,72,0.73,0.27,187,83,0.69,0.31,238,32,0.88,0.12,818,262,0.76,0.24
big_char_1263_N.png,N,,809,163,0.83,0.17,912,60,0.94,0.06,901,71,0.93,0.07,914,58,0.94,0.06,3536,352,0.90,0.09
big_char_926_C.png,C,C,221,68,0.76,0.24,270,19,0.93,0.07,205,84,0.71,0.29,232,57,0.80,0.20,928,228,0.80,0.20
big_char_165_C.png,C,C,219,51,0.81,0.19,231,39,0.86,0.14,193,77,0.71,0.29,220,50,0.81,0.19,863,217,0.80,0.20
big_char_759_N.png,N,,237,123,0.66,0.34,318,42,0.88,0.12,236,124,0.66,0.34,267,93,0.74,0.26,1058,382,0.73,0.27
big_char_990_L.png,L,,204,43,0.83,0.17,247,0,1.00,0.00,166,81,0.67,0.33,162,85,0.66,0.34,779,209,0.77,0.21
big_char_318_U.png,U,,191,49,0.80,0.20,175,65,0.73,0.27,156,84,0.65,0.35,141,99,0.59,0.41,663,297,0.65,0.29
big_char_5_L.png,L,,185,67,0.73,0.27,252,0,1.00,0.00,140,112,0.56,0.44,185,67,0.73,0.27,762,246,0.76,0.24
big_char_1290_A.png,A,A,249,93,0.73,0.27,202,140,0.59,0.41,265,77,0.77,0.23,258,84,0.75,0.25,974,394,0.71,0.29
big_char_490_P.png,P,,839,106,0.89,0.11,829,116,0.88,0.12,871,74,0.92,0.08,945,0,1.00,0.00,3484,296,0.91,0.08
big_char_1101_M.png,M,,250,141,0.64,0.36,314,77,0.80,0.20,268,123,0.69,0.31,280,111,0.72,0.28,1112,452,0.71,0.29
big_char_839_A.png,A,,822,114,0.88,0.12,859,77,0.92,0.08,807,129,0.86,0.14,863,73,0.92,0.08,3351,393,0.88,0.10
big_char_221_C.png,C,,843,93,0.90,0.10,918,18,0.98,0.02,834,102,0.89,0.11,918,18,0.98,0.02,3513,231,0.92,0.06
big_char_89_C.png,C,,864,72,0.92,0.08,903,33,0.96,0.04,855,81,0.91,0.09,857,79,0.92,0.08,3479,265,0.90,0.07
big_char_366_S.png,S,P,884,88,0.91,0.09,887,85,0.91,0.09,919,53,0.95,0.05,907,65,0.93,0.07,3597,291,0.91,0.07
big_char_618_X.png,X,,887,85,0.91,0.09,902,70,0.93,0.07,869,103,0.89,0.11,948,24,0.98,0.02,3606,282,0.93,0.07
big_char_24_X.png,X,X,212,60,0.78,0.22,177,95,0.65,0.35,180,92,0.66,0.34,236,36,0.87,0.13,805,283,0.74,0.26
big_char_531_T.png,T,,219,126,0.63,0.37,258,87,0.75,0.25,290,55,0.84,0.16,345,0,1.00,0.00,1112,268,0.81,0.19
big_char_496_A.png,A,A,190,80,0.70,0.30,157,113,0.58,0.42,204,66,0.76,0.24,168,102,0.62,0.38,719,361,0.67,0.33
big_char_465_Y.png,Y,,251,64,0.80,0.20,218,97,0.69,0.31,255,60,0.81,0.19,209,106,0.66,0.34,933,327,0.74,0.26
big_char_709_B.png,B,R,149,117,0.56,0.44,147,119,0.55,0.45,175,91,0.66,0.34,184,82,0.69,0.31,655,409,0.59,0.37
big_char_163_R.png,R,,846,90,0.90,0.10,896,40,0.96,0.04,742,194,0.79,0.21,883,53,0.94,0.06,3367,377,0.88,0.10
big_char_54_F.png,F,,793,179,0.82,0.18,906,66,0.93,0.07,913,59,0.94,0.06,972,0,1.00,0.00,3584,304,0.92,0.08
big_char_443_M.png,M,M,869,103,0.89,0.11,927,45,0.95,0.05,776,196,0.80,0.20,847,125,0.87,0.13,3419,469,0.88,0.12
big_char_943_Q.png,Q,,845,91,0.90,0.10,839,97,0.90,0.10,806,130,0.86,0.14,858,78,0.92,0.08,3348,396,0.89,0.11
big_char_522_I.png,I,,70,56,0.56,0.44,91,35,0.72,0.28,65,61,0.52,0.48,126,0,1.00,0.00,352,152,0.65,0.28
big_char_894_M.png,M,M,217,140,0.61,0.39,220,137,0.62,0.38,241,116,0.68,0.32,248,109,0.69,0.31,926,502,0.62,0.33
big_char_1016_Q.png,Q,,881,91,0.91,0.09,850,122,0.87,0.13,819,153,0.84,0.16,884,88,0.91,0.09,3434,454,0.86,0.11
big_char_234_X.png,X,,947,25,0.97,0.03,945,27,0.97,0.03,843,129,0.87,0.13,871,101,0.90,0.10,3606,282,0.91,0.07
big_char_974_M.png,M,M,821,151,0.84,0.16,886,86,0.91,0.09,809,163,0.83,0.17,862,110,0.89,0.11,3378,510,0.85,0.13
big_char_904_D.png,D,C,862,83,0.91,0.09,902,43,0.95,0.05,833,112,0.88,0.12,862,83,0.91,0.09,3459,321,0.89,0.08
big_char_679_Y.png,Y,,788,157,0.83,0.17,897,48,0.95,0.05,834,111,0.88,0.12,892,53,0.94,0.06,3411,369,0.89,0.10
big_char_154_Y.png,Y,,239,76,0.76,0.24,195,120,0.62,0.38,285,30,0.90,0.10,173,142,0.55,0.45,892,368,0.71,0.29
big_char_63_M.png,M,M,727,183,0.80,0.20,826,84,0.91,0.09,835,75,0.92,0.08,856,54,0.94,0.06,3244,396,0.86,0.11
big_char_494_T.png,T,,824,148,0.85,0.15,918,54,0.94,0.06,911,61,0.94,0.06,955,17,0.98,0.02,3608,280,0.91,0.07
big_char_718_J.png,J,J,296,10,0.97,0.03,185,121,0.60,0.40,244,62,0.80,0.20,222,84,0.73,0.27,947,277,0.75,0.22
big_char_808_L.png,L,,837,73,0.92,0.08,910,0,1.00,0.00,805,105,0.88,0.12,844,66,0.93,0.07,3396,244,0.90,0.06
big_char_1116_T.png,T,,856,116,0.88,0.12,931,41,0.96,0.04,921,51,0.95,0.05,972,0,1.00,0.00,3680,208,0.95,0.05
big_char_1398_M.png,M,M,883,89,0.91,0.09,903,69,0.93,0.07,800,172,0.82,0.18,851,121,0.88,0.12,3437,451,0.87,0.11
big_char_301_T.png,T,,771,139,0.85,0.15,854,56,0.94,0.06,844,66,0.93,0.07,910,0,1.00,0.00,3379,261,0.90,0.07
big_char_1175_W.png,W,W,936,36,0.96,0.04,903,69,0.93,0.07,873,99,0.90,0.10,806,166,0.83,0.17,3518,370,0.89,0.09
big_char_664_X.png,X,,130,62,0.68,0.32,126,66,0.66,0.34,105,87,0.55,0.45,146,46,0.76,0.24,507,261,0.64,0.33
big_char_614_Q.png,Q,B,896,76,0.92,0.08,875,97,0.90,0.10,826,146,0.85,0.15,836,136,0.86,0.14,3433,455,0.86,0.11
big_char_898_S.png,S,X,166,72,0.70,0.30,174,64,0.73,0.27,192,46,0.81,0.19,129,109,0.54,0.46,661,291,0.67,0.30
big_char_382_V.png,V,V,227,79,0.74,0.26,224,82,0.73,0.27,206,100,0.67,0.33,260,46,0.85,0.15,917,307,0.73,0.24
big_char_344_P.png,P,,109,86,0.56,0.44,89,106,0.46,0.54,98,97,0.50,0.50,195,0,1.00,0.00,491,289,0.59,0.35
big_char_371_Y.png,Y,I,888,84,0.91,0.09,890,82,0.92,0.08,901,71,0.93,0.07,863,109,0.89,0.11,3542,346,0.89,0.09
big_char_238_F.png,F,,146,143,0.51,0.49,182,107,0.63,0.37,166,123,0.57,0.43,272,17,0.94,0.06,766,390,0.66,0.34
