Image,Expected_Letter,Ocp_Letter,White_0_0,Black_0_0,White_Density_0_0,Black_Density_0_0,White_0_1,Black_0_1,White_Density_0_1,Black_Density_0_1,White_1_0,Black_1_0,White_Density_1_0,Black_Density_1_0,White_1_1,Black_1_1,White_Density_1_1,Black_Density_1_1,Total_White_Pixels,Total_Black_Pixels,Total_White_Density,Total_Black_Density
little_char_1001_q.png,q,,116,84,0.58,0.42,109,91,0.55,0.46,200,0,1.00,0.00,120,80,0.60,0.40,545,255,0.65,0.30
little_char_931_v.png,v,,855,81,0.91,0.09,886,50,0.95,0.05,849,87,0.91,0.09,936,0,1.00,0.00,3526,218,0.93,0.06
little_char_53_x.png,x,,890,82,0.92,0.08,895,77,0.92,0.08,876,96,0.90,0.10,932,40,0.96,0.04,3593,295,0.92,0.08
little_char_843_x.png,x,,831,114,0.88,0.12,901,44,0.95,0.05,846,99,0.90,0.10,930,15,0.98,0.02,3508,272,0.91,0.07
little_char_994_s.png,s,s,897,48,0.95,0.05,941,4,1.00,0.00,780,165,0.83,0.17,943,2,1.00,0.00,3561,219,0.93,0.06
little_char_329_c.png,c,c,935,37,0.96,0.04,972,0,1.00,0.00,840,132,0.86,0.14,965,7,0.99,0.01,3712,176,0.95,0.05
little_char_40_e.png,e,e,868,104,0.89,0.11,942,30,0.97,0.03,845,127,0.87,0.13,958,14,0.99,0.01,3613,275,0.93,0.07
little_char_740_c.png,c,c,132,77,0.63,0.37,199,10,0.95,0.05,139,70,0.67,0.33,156,53,0.75,0.25,626,210,0.75,0.25
little_char_1335_y.png,y,y,896,76,0.92,0.08,873,99,0.90,0.10,947,25,0.97,0.03,893,79,0.92,0.08,3609,279,0.93,0.07
little_char_684_u.png,u,,158,58,0.73,0.27,161,55,0.75,0.25,160,56,0.74,0.26,155,61,0.72,0.28,634,230,0.70,0.26
little_char_255_u.png,u,,98,34,0.74,0.26,104,28,0.79,0.21,85,47,0.64,0.36,74,58,0.56,0.44,361,167,0.66,0.30
little_char_786_e.png,e,o,106,63,0.63,0.37,78,91,0.46,0.54,118,51,0.70,0.30,136,33,0.80,0.20,438,238,0.65,0.35
little_char_327_l.png,l,f,35,10,0.78,0.22,22,23,0.49,0.51,26,19,0.58,0.42,33,12,0.73,0.27,116,64,0.59,0.32
little_char_149_g.png,g,,124,92,0.57,0.43,123,93,0.57,0.43,166,50,0.77,0.23,137,79,0.63,0.37,550,314,0.64,0.36
little_char_259_x.png,x,x,882,54,0.94,0.06,936,0,1.00,0.00,804,132,0.86,0.14,936,0,1.00,0.00,3558,186,0.93,0.05
little_char_485_p.png,p,,835,75,0.92,0.08,806,104,0.89,0.11,836,74,0.92,0.08,910,0,1.00,0.00,3387,253,0.92,0.07
little_char_1055_x.png,x,x,937,35,0.96,0.04,933,39,0.96,0.04,868,104,0.89,0.11,901,71,0.93,0.07,3639,249,0.92,0.06
little_char_84_a.png,a,e,165,59,0.74,0.26,161,63,0.72,0.28,155,69,0.69,0.31,121,103,0.54,0.46,602,294,0.63,0.31
little_char_420_b.png,b,,212,61,0.78,0.22,273,0,1.00,0.00,173,100,0.63,0.37,159,114,0.58,0.42,817,275,0.75,0.25
little_char_32_y.png,y,,201,55,0.79,0.21,158,98,0.62,0.38,208,48,0.81,0.19,171,85,0.67,0.33,738,286,0.70,0.27
little_char_867_n.png,n,,849,123,0.87,0.13,970,2,1.00,0.00,864,108,0.89,0.11,972,0,1.00,0.00,3655,233,0.94,0.06
little_char_522_r.png,r,,972,0,1.00,0.00,937,35,0.96,0.04,924,48,0.95,0.05,877,95,0.90,0.10,3710,178,0.95,0.05
little_char_1191_y.png,y,,842,130,0.87,0.13,961,11,0.99,0.01,821,151,0.84,0.16,901,71,0.93,0.07,3525,363,0.91,0.09
little_char_478_g.png,g,,786,124,0.86,0.14,895,15,0.98,0.02,795,115,0.87,0.13,838,72,0.92,0.08,3314,326,0.88,0.09
little_char_408_n.png,n,i,97,46,0.68,0.32,82,61,0.57,0.43,100,43,0.70,0.30,126,17,0.88,0.12,405,167,0.68,0.28
little_char_889_s.png,s,,173,22,0.89,0.11,111,84,0.57,0.43,139,56,0.71,0.29,125,70,0.64,0.36,548,232,0.68,0.29
little_char_1129_n.png,n,n,863,73,0.92,0.08,936,0,1.00,0.00,793,143,0.85,0.15,936,0,1.00,0.00,3528,216,0.92,0.06
little_char_463_d.png,d,d,910,35,0.96,0.04,922,23,0.98,0.02,755,190,0.80,0.20,941,4,1.00,0.00,3528,252,0.90,0.06
little_char_185_j.png,j,,117,0,1.00,0.00,69,48,0.59,0.41,76,41,0.65,0.35,53,64,0.45,0.55,315,153,0.61,0.30
little_char_524_t.png,t,,933,39,0.96,0.04,921,51,0.95,0.05,888,84,0.91,0.09,879,93,0.90,0.10,3621,267,0.93,0.07
little_char_561_t.png,t,,873,72,0.92,0.08,945,0,1.00,0.00,832,113,0.88,0.12,945,0,1.00,0.00,3595,185,0.92,0.05
little_char_712_m.png,m,,176,76,0.70,0.30,164,88,0.65,0.35,187,65,0.74,0.26,177,75,0.70,0.30,704,304,0.70,0.30
little_char_727_s.png,s,s,902,43,0.95,0.05,915,30,0.97,0.03,811,134,0.86,0.14,920,25,0.97,0.03,3548,232,0.91,0.06
little_char_309_q.png,q,y,114,84,0.58,0.42,92,106,0.46,0.54,197,1,0.99,0.01,120,78,0.61,0.39,523,269,0.66,0.34
little_char_424_q.png,q,,107,102,0.51,0.49,77,132,0.37,0.63,171,38,0.82,0.18,114,95,0.55,0.45,469,367,0.52,0.41
little_char_1105_f.png,f,e,142,89,0.61,0.39,153,78,0.66,0.34,136,95,0.59,0.41,211,20,0.91,0.09,642,282,0.69,0.31
little_char_911_d.png,d,,206,2,0.99,0.01,155,53,0.75,0.25,122,86,0.59,0.41,113,95,0.54,0.46,596,236,0.72,0.28
little_char_80_r.png,r,,923,13,0.99,0.01,852,84,0.91,0.09,852,84,0.91,0.09,930,6,0.99,0.01,3557,187,0.93,0.05
little_char_1042_a.png,a,,160,61,0.72,0.28,165,56,0.75,0.25,158,63,0.71,0.29,139,82,0.63,0.37,622,262,0.70,0.30
little_char_1410_p.png,p,p,176,71,0.71,0.29,148,99,0.60,0.40,167,80,0.68,0.32,247,0,1.00,0.00,738,250,0.73,0.25
little_char_397_e.png,e,c,126,69,0.65,0.35,114,81,0.58,0.42,126,69,0.65,0.35,151,44,0.77,0.23,517,263,0.62,0.31
little_char_1231_o.png,o,o,111,57,0.66,0.34,112,56,0.67,0.33,110,58,0.65,0.35,111,57,0.66,0.34,444,228,0.63,0.33
little_char_223_m.png,m,m,874,62,0.93,0.07,897,39,0.96,0.04,813,123,0.87,0.13,854,82,0.91,0.09,3438,306,0.92,0.08
little_char_725_q.png,q,,920,52,0.95,0.05,827,145,0.85,0.15,970,2,1.00,0.00,874,98,0.90,0.10,3591,297,0.89,0.07
little_char_760_q.png,q,,102,90,0.53,0.47,105,87,0.55,0.45,188,4,0.98,0.02,104,88,0.54,0.46,499,269,0.63,0.34
little_char_682_d.png,d,a,240,0,1.00,0.00,191,49,0.80,0.20,146,94,0.61,0.39,137,103,0.57,0.43,714,246,0.70,0.24
little_char_266_m.png,m,,835,137,0.86,0.14,911,61,0.94,0.06,902,70,0.93,0.07,903,69,0.93,0.07,3551,337,0.91,0.09
little_char_1396_o.png,o,,899,73,0.92,0.08,947,25,0.97,0.03,878,94,0.90,0.10,929,43,0.96,0.04,3653,235,0.94,0.06
little_char_924_o.png,o,,835,75,0.92,0.08,910,0,1.00,0.00,791,119,0.87,0.13,892,18,0.98,0.02,3428,212,0.93,0.06
little_char_1308_l.png,l,l,53,32,0.62,0.38,62,23,0.73,0.27,40,45,0.47,0.53,74,11,0.87,0.13,229,111,0.67,0.33
little_char_25_b.png,b,,157,51,0.75,0.25,208,0,1.00,0.00,132,76,0.63,0.37,119,89,0.57,0.43,616,216,0.72,0.25
little_char_288_e.png,e,e,93,63,0.60,0.40,95,61,0.61,0.39,73,83,0.47,0.53,112,44,0.72,0.28,373,251,0.57,0.39
little_char_883_m.png,m,i,126,69,0.65,0.35,118,77,0.61,0.39,144,51,0.74,0.26,118,77,0.61,0.39,506,274,0.60,0.33
little_char_1394_m.png,m,,882,63,0.93,0.07,907,38,0.96,0.04,848,97,0.90,0.10,847,98,0.90,0.10,3484,296,0.91,0.08
little_char_1265_r.png,r,,913,59,0.94,0.06,934,38,0.96,0.04,881,91,0.91,0.09,971,1,1.00,0.00,3699,189,0.95,0.05
little_char_445_r.png,r,e,927,45,0.95,0.05,848,124,0.87,0.13,920,52,0.95,0.05,959,13,0.99,0.01,3654,234,0.92,0.06
little_char_1095_m.png,m,,964,8,0.99,0.01,972,0,1.00,0.00,759,213,0.78,0.22,842,130,0.87,0.13,3537,351,0.90,0.09
little_char_91_o.png,o,o,105,39,0.73,0.27,93,51,0.65,0.35,88,56,0.61,0.39,89,55,0.62,0.38,375,201,0.65,0.35
little_char_1347_g.png,g,,115,93,0.55,0.45,125,83,0.60,0.40,168,40,0.81,0.19,131,77,0.63,0.37,539,293,0.62,0.34
little_char_1409_s.png,s,,914,22,0.98,0.02,936,0,1.00,0.00,766,170,0.82,0.18,936,0,1.00,0.00,3552,192,0.93,0.05
little_char_978_n.png,n,,91,49,0.65,0.35,80,60,0.57,0.43,108,32,0.77,0.23,95,45,0.68,0.32,374,186,0.64,0.32
little_char_1392_k.png,k,,887,85,0.91,0.09,970,2,1.00,0.00,810,162,0.83,0.17,966,6,0.99,0.01,3633,255,0.93,0.07
little_char_1339_a.png,a,,158,63,0.71,0.29,183,38,0.83,0.17,145,76,0.66,0.34,127,94,0.57,0.43,613,271,0.65,0.29
little_char_587_b.png,b,b,865,45,0.95,0.05,910,0,1.00,0.00,744,166,0.82,0.18,845,65,0.93,0.07,3364,276,0.91,0.07
little_char_77_l.png,l,,886,24,0.97,0.03,887,23,0.97,0.03,890,20,0.98,0.02,848,62,0.93,0.07,3511,129,0.93,0.03
little_char_1258_e.png,e,,888,57,0.94,0.06,944,1,1.00,0.00,754,191,0.80,0.20,945,0,1.00,0.00,3531,249,0.92,0.06
little_char_1036_y.png,y,a,832,140,0.86,0.14,972,0,1.00,0.00,872,100,0.90,0.10,937,35,0.96,0.04,3613,275,0.93,0.07
little_char_618_a.png,a,q,908,64,0.93,0.07,907,65,0.93,0.07,908,64,0.93,0.07,885,87,0.91,0.09,3608,280,0.93,0.07
little_char_1093_k.png,k,,959,13,0.99,0.01,972,0,1.00,0.00,807,165,0.83,0.17,891,81,0.92,0.08,3629,259,0.92,0.07
little_char_419_s.png,s,,137,32,0.81,0.19,101,68,0.60,0.40,134,35,0.79,0.21,122,47,0.72,0.28,494,182,0.73,0.27
little_char_664_r.png,r,c,884,52,0.94,0.06,892,44,0.95,0.05,864,72,0.92,0.08,932,4,1.00,0.00,3572,172,0.94,0.05
little_char_969_q.png,q,,108,72,0.60,0.40,90,90,0.50,0.50,177,3,0.98,0.02,115,65,0.64,0.36,490,230,0.68,0.32
little_char_469_m.png,m,s,136,80,0.63,0.37,138,78,0.64,0.36,178,38,0.82,0.18,188,28,0.87,0.13,640,224,0.74,0.26
little_char_1292_n.png,n,n,927,45,0.95,0.05,941,31,0.97,0.03,840,132,0.86,0.14,969,3,1.00,0.00,3677,211,0.95,0.05
little_char_382_k.png,k,a,887,49,0.95,0.05,922,14,0.99,0.01,819,117,0.88,0.12,809,127,0.86,0.14,3437,307,0.90,0.08
little_char_598_r.png,r,,912,24,0.97,0.03,931,5,0.99,0.01,829,107,0.89,0.11,874,62,0.93,0.07,3546,198,0.93,0.05
little_char_1110_h.png,h,,131,49,0.73,0.27,137,43,0.76,0.24,108,72,0.60,0.40,127,53,0.71,0.29,503,217,0.67,0.29
little_char_404_v.png,v,,153,55,0.74,0.26,161,47,0.77,0.23,137,71,0.66,0.34,171,37,0.82,0.18,622,210,0.72,0.24
little_char_768_z.png,z,,88,107,0.45,0.55,158,37,0.81,0.19,114,81,0.58,0.42,133,62,0.68,0.32,493,287,0.59,0.34
little_char_3_b.png,b,,168,72,0.70,0.30,240,0,1.00,0.00,152,88,0.63,0.37,154,86,0.64,0.36,714,246,0.74,0.26
little_char_833_d.png,d,a,894,16,0.98,0.02,898,12,0.99,0.01,713,197,0.78,0.22,896,14,0.98,0.02,3401,239,0.90,0.06
little_char_1103_b.png,b,b,230,64,0.78,0.22,294,0,1.00,0.00,165,129,0.56,0.44,177,117,0.60,0.40,866,310,0.69,0.25
little_char_1136_k.png,k,,177,44,0.80,0.20,219,2,0.99,0.01,83,138,0.38,0.62,162,59,0.73,0.27,641,243,0.68,0.26
little_char_876_d.png,d,,336,0,1.00,0.00,265,71,0.79,0.21,223,113,0.66,0.34,236,100,0.70,0.30,1060,284,0.79,0.21
little_char_1027_q.png,q,g,739,197,0.79,0.21,936,0,1.00,0.00,865,71,0.92,0.08,936,0,1.00,0.00,3476,268,0.91,0.07
little_char_1012_x.png,x,x,115,50,0.70,0.30,114,51,0.69,0.31,111,54,0.67,0.33,120,45,0.73,0.27,460,200,0.67,0.29
little_char_609_h.png,h,a,177,61,0.74,0.26,210,28,0.88,0.12,166,72,0.70,0.30,158,80,0.66,0.34,711,241,0.70,0.24
little_char_172_u.png,u,,916,29,0.97,0.03,930,15,0.98,0.02,828,117,0.88,0.12,886,59,0.94,0.06,3560,220,0.93,0.06
little_char_585_a.png,a,,929,43,0.96,0.04,939,33,0.97,0.03,898,74,0.92,0.08,861,111,0.89,0.11,3627,261,0.92,0.07
little_char_576_y.png,y,,123,69,0.64,0.36,115,77,0.60,0.40,160,32,0.83,0.17,116,76,0.60,0.40,514,254,0.65,0.32
little_char_917_a.png,a,,859,77,0.92,0.08,865,71,0.92,0.08,862,74,0.92,0.08,885,51,0.95,0.05,3471,273,0.93,0.07
little_char_359_i.png,i,i,63,12,0.84,0.16,33,42,0.44,0.56,29,46,0.39,0.61,46,29,0.61,0.39,171,129,0.55,0.42
little_char_248_d.png,d,,204,20,0.91,0.09,162,62,0.72,0.28,138,86,0.62,0.38,137,87,0.61,0.39,641,255,0.69,0.27
little_char_1281_e.png,e,v,107,62,0.63,0.37,88,81,0.52,0.48,109,60,0.64,0.36,124,45,0.73,0.27,428,248,0.59,0.34
little_char_607_g.png,g,,179,59,0.75,0.25,124,114,0.52,0.48,185,53,0.78,0.22,149,89,0.63,0.37,637,315,0.65,0.32
little_char_362_x.png,x,x,175,35,0.83,0.17,149,61,0.71,0.29,114,96,0.54,0.46,183,27,0.87,0.13,621,219,0.69,0.24
little_char_273_u.png,u,a,866,44,0.95,0.05,902,8,0.99,0.01,785,125,0.86,0.14,906,4,1.00,0.00,3459,181,0.92,0.05
little_char_642_p.png,p,,121,100,0.55,0.45,120,101,0.54,0.46,147,74,0.67,0.33,221,0,1.00,0.00,609,275,0.67,0.30
little_char_1202_c.png,c,c,144,48,0.75,0.25,152,40,0.79,0.21,130,62,0.68,0.32,150,42,0.78,0.22,576,192,0.72,0.24
little_char_1101_v.png,v,v,847,63,0.93,0.07,892,18,0.98,0.02,777,133,0.85,0.15,910,0,1.00,0.00,3426,214,0.91,0.06
little_char_1134_h.png,h,h,125,51,0.71,0.29,142,34,0.81,0.19,105,71,0.60,0.40,114,62,0.65,0.35,486,218,0.64,0.29
little_char_183_x.png,x,x,213,59,0.78,0.22,180,92,0.66,0.34,174,98,0.64,0.36,217,55,0.80,0.20,784,304,0.68,0.26
little_char_707_b.png,b,b,135,45,0.75,0.25,180,0,1.00,0.00,89,91,0.49,0.51,81,99,0.45,0.55,485,235,0.63,0.30
little_char_1354_l.png,l,i,21,29,0.42,0.58,43,7,0.86,0.14,26,24,0.52,0.48,33,17,0.66,0.34,123,77,0.61,0.39
little_char_1302_f.png,f,,186,61,0.75,0.25,172,75,0.70,0.30,155,92,0.63,0.37,221,26,0.89,0.11,734,254,0.74,0.26
little_char_310_d.png,d,a,285,0,1.00,0.00,231,54,0.81,0.19,188,97,0.66,0.34,195,90,0.68,0.32,899,241,0.76,0.20
little_char_759_a.png,a,,156,54,0.74,0.26,151,59,0.72,0.28,150,60,0.71,0.29,129,81,0.61,0.39,586,254,0.68,0.29
little_char_143_x.png,x,x,948,24,0.98,0.02,906,66,0.93,0.07,845,127,0.87,0.13,887,85,0.91,0.09,3586,302,0.92,0.08
little_char_299_l.png,l,,904,6,0.99,0.01,910,0,1.00,0.00,825,85,0.91,0.09,910,0,1.00,0.00,3549,91,0.94,0.02
little_char_106_x.png,x,x,932,40,0.96,0.04,879,93,0.90,0.10,882,90,0.91,0.09,881,91,0.91,0.09,3574,314,0.92,0.08
little_char_872_v.png,v,,885,87,0.91,0.09,970,2,1.00,0.00,859,113,0.88,0.12,972,0,1.00,0.00,3686,202,0.95,0.05
little_char_176_f.png,f,,220,50,0.81,0.19,157,113,0.58,0.42,163,107,0.60,0.40,231,39,0.86,0.14,771,309,0.67,0.27
little_char_811_b.png,b,,115,50,0.70,0.30,165,0,1.00,0.00,70,95,0.42,0.58,90,75,0.55,0.45,440,220,0.62,0.31
little_char_12_h.png,h,h,127,101,0.56,0.44,176,52,0.77,0.23,206,22,0.90,0.10,166,62,0.73,0.27,675,237,0.71,0.25
little_char_956_e.png,e,,781,155,0.83,0.17,935,1,1.00,0.00,842,94,0.90,0.10,903,33,0.96,0.04,3461,283,0.91,0.07
little_char_1285_v.png,v,,141,54,0.72,0.28,144,51,0.74,0.26,110,85,0.56,0.44,168,27,0.86,0.14,563,217,0.67,0.26
little_char_937_s.png,s,a,169,13,0.93,0.07,92,90,0.51,0.49,129,53,0.71,0.29,119,63,0.65,0.35,509,219,0.70,0.30
little_char_1084_d.png,d,d,266,0,1.00,0.00,209,57,0.79,0.21,163,103,0.61,0.39,159,107,0.60,0.40,797,267,0.72,0.24
little_char_972_d.png,d,a,238,0,1.00,0.00,190,48,0.80,0.20,135,103,0.57,0.43,131,107,0.55,0.45,694,258,0.71,0.26
little_char_167_n.png,n,n,892,80,0.92,0.08,970,2,1.00,0.00,842,130,0.87,0.13,970,2,1.00,0.00,3674,214,0.94,0.06
little_char_558_s.png,s,s,810,100,0.89,0.11,888,22,0.98,0.02,805,105,0.88,0.12,875,35,0.96,0.04,3378,262,0.90,0.07
little_char_601_v.png,v,,936,36,0.96,0.04,946,26,0.97,0.03,825,147,0.85,0.15,918,54,0.94,0.06,3625,263,0.93,0.07
little_char_1320_a.png,a,a,852,58,0.94,0.06,850,60,0.93,0.07,851,59,0.94,0.06,816,94,0.90,0.10,3369,271,0.90,0.07
little_char_755_h.png,h,h,131,73,0.64,0.36,166,38,0.81,0.19,144,60,0.71,0.29,144,60,0.71,0.29,585,231,0.69,0.27
little_char_275_w.png,w,,924,12,0.99,0.01,919,17,0.98,0.02,890,46,0.95,0.05,751,185,0.80,0.20,3484,260,0.91,0.07
little_char_773_k.png,k,,243,45,0.84,0.16,265,23,0.92,0.08,132,156,0.46,0.54,197,91,0.68,0.32,837,315,0.69,0.26
little_char_1168_m.png,m,,173,112,0.61,0.39,221,64,0.78,0.22,167,118,0.59,0.41,203,82,0.71,0.29,764,376,0.65,0.32
little_char_1021_r.png,r,,868,77,0.92,0.08,906,39,0.96,0.04,862,83,0.91,0.09,945,0,1.00,0.00,3581,199,0.92,0.05
little_char_845_y.png,y,y,823,113,0.88,0.12,930,6,0.99,0.01,826,110,0.88,0.12,877,59,0.94,0.06,3456,288,0.91,0.08
little_char_835_p.png,p,,96,91,0.51,0.49,88,99,0.47,0.53,101,86,0.54,0.46,186,1,0.99,0.01,471,277,0.59,0.34
little_char_46_s.png,s,,906,66,0.93,0.07,920,52,0.95,0.05,823,149,0.85,0.15,957,15,0.98,0.02,3606,282,0.90,0.07
little_char_556_o.png,o,o,822,114,0.88,0.12,900,36,0.96,0.04,869,67,0.93,0.07,923,13,0.99,0.01,3514,230,0.92,0.06
little_char_174_w.png,w,,900,36,0.96,0.04,882,54,0.94,0.06,848,88,0.91,0.09,785,151,0.84,0.16,3415,329,0.89,0.09
little_char_954_c.png,c,c,914,58,0.94,0.06,943,29,0.97,0.03,903,69,0.93,0.07,949,23,0.98,0.02,3709,179,0.95,0.05
little_char_800_n.png,n,n,867,69,0.93,0.07,936,0,1.00,0.00,815,121,0.87,0.13,936,0,1.00,0.00,3554,190,0.93,0.05
little_char_583_c.png,c,,100,53,0.65,0.35,145,8,0.95,0.05,95,58,0.62,0.38,101,52,0.66,0.34,441,171,0.72,0.28
little_char_447_u.png,u,,934,38,0.96,0.04,917,55,0.94,0.06,877,95,0.90,0.10,943,29,0.97,0.03,3671,217,0.93,0.05
little_char_218_l.png,l,i,31,9,0.78,0.23,8,32,0.20,0.80,24,16,0.60,0.40,16,24,0.40,0.60,79,81,0.42,0.43
little_char_762_t.png,t,t,139,61,0.69,0.30,149,51,0.74,0.26,157,43,0.79,0.21,184,16,0.92,0.08,629,171,0.79,0.21
little_char_693_k.png,k,,947,25,0.97,0.03,968,4,1.00,0.00,837,135,0.86,0.14,852,120,0.88,0.12,3604,284,0.91,0.07
little_char_1341_d.png,d,,165,0,1.00,0.00,112,53,0.68,0.32,96,69,0.58,0.42,72,93,0.44,0.56,445,215,0.65,0.32
little_char_913_v.png,v,,125,57,0.69,0.31,127,55,0.70,0.30,105,77,0.58,0.42,161,21,0.88,0.12,518,210,0.69,0.28
little_char_368_w.png,w,,916,56,0.94,0.06,951,21,0.98,0.02,892,80,0.92,0.08,844,128,0.87,0.13,3603,285,0.91,0.07
little_char_581_v.png,v,v,899,46,0.95,0.05,920,25,0.97,0.03,805,140,0.85,0.15,945,0,1.00,0.00,3569,211,0.91,0.05
little_char_1121_w.png,w,,242,44,0.85,0.15,210,76,0.73,0.27,183,103,0.64,0.36,173,113,0.60,0.40,808,336,0.67,0.28
little_char_511_m.png,m,m,888,84,0.91,0.09,918,54,0.94,0.06,870,102,0.90,0.10,902,70,0.93,0.07,3578,310,0.90,0.08
little_char_554_m.png,m,,887,85,0.91,0.09,923,49,0.95,0.05,848,124,0.87,0.13,883,89,0.91,0.09,3541,347,0.91,0.09
little_char_1184_r.png,r,,912,33,0.97,0.03,889,56,0.94,0.06,859,86,0.91,0.09,945,0,1.00,0.00,3605,175,0.94,0.05
little_char_1213_x.png,x,x,87,43,0.67,0.33,82,48,0.63,0.37,77,53,0.59,0.41,85,45,0.65,0.35,331,189,0.58,0.33
little_char_271_s.png,s,s,849,61,0.93,0.07,910,0,1.00,0.00,765,145,0.84,0.16,910,0,1.00,0.00,3434,206,0.91,0.05
little_char_695_m.png,m,m,835,137,0.86,0.14,934,38,0.96,0.04,827,145,0.85,0.15,916,56,0.94,0.06,3512,376,0.90,0.10
little_char_291_v.png,v,,213,42,0.84,0.16,195,60,0.76,0.24,181,74,0.71,0.29,224,31,0.88,0.12,813,207,0.80,0.20
little_char_135_s.png,s,s,924,48,0.95,0.05,924,48,0.95,0.05,857,115,0.88,0.12,937,35,0.96,0.04,3642,246,0.94,0.06
little_char_976_s.png,s,s,89,54,0.62,0.38,106,37,0.74,0.26,106,37,0.74,0.26,81,62,0.57,0.43,382,190,0.64,0.32
little_char_1127_q.png,q,,132,88,0.60,0.40,116,104,0.53,0.47,183,37,0.83,0.17,172,48,0.78,0.22,603,277,0.66,0.30
little_char_567_b.png,b,,198,58,0.77,0.23,253,3,0.99,0.01,151,105,0.59,0.41,137,119,0.54,0.46,739,285,0.70,0.27
little_char_14_j.png,j,h,156,0,1.00,0.00,109,47,0.70,0.30,119,37,0.76,0.24,90,66,0.58,0.42,474,150,0.70,0.22
little_char_996_v.png,v,a,942,3,1.00,0.00,915,30,0.97,0.03,770,175,0.81,0.19,933,12,0.99,0.01,3560,220,0.93,0.06
little_char_1010_h.png,h,h,101,55,0.65,0.35,125,31,0.80,0.20,96,60,0.62,0.38,109,47,0.70,0.30,431,193,0.69,0.31
little_char_904_x.png,x,,941,31,0.97,0.03,969,3,1.00,0.00,836,136,0.86,0.14,961,11,0.99,0.01,3707,181,0.94,0.05
little_char_679_e.png,e,a,119,63,0.65,0.35,100,82,0.55,0.45,114,68,0.63,0.37,146,36,0.80,0.20,479,249,0.63,0.33
little_char_718_a.png,a,,902,70,0.93,0.07,893,79,0.92,0.08,940,32,0.97,0.03,880,92,0.91,0.09,3615,273,0.91,0.07
little_char_137_q.png,q,,893,43,0.95,0.05,870,66,0.93,0.07,931,5,0.99,0.01,843,93,0.90,0.10,3537,207,0.93,0.05
little_char_431_m.png,m,m,175,85,0.67,0.33,200,60,0.77,0.23,193,67,0.74,0.26,192,68,0.74,0.26,760,280,0.70,0.26
little_char_506_c.png,c,a,111,43,0.72,0.28,123,31,0.80,0.20,102,52,0.66,0.34,114,40,0.74,0.26,450,166,0.71,0.26
little_char_699_w.png,w,,895,77,0.92,0.08,936,36,0.96,0.04,887,85,0.91,0.09,883,89,0.91,0.09,3601,287,0.91,0.07
little_char_865_k.png,k,c,874,98,0.90,0.10,961,11,0.99,0.01,877,95,0.90,0.10,928,44,0.95,0.05,3640,248,0.94,0.06
little_char_417_y.png,y,,894,78,0.92,0.08,890,82,0.92,0.08,874,98,0.90,0.10,889,83,0.91,0.09,3547,341,0.91,0.09
little_char_30_j.png,j,,120,0,1.00,0.00,73,47,0.61,0.39,87,33,0.72,0.28,52,68,0.43,0.57,332,148,0.66,0.30
little_char_543_u.png,u,,146,8,0.95,0.05,95,59,0.62,0.38,109,45,0.71,0.29,86,68,0.56,0.44,436,180,0.68,0.28
little_char_1358_d.png,d,,919,17,0.98,0.02,899,37,0.96,0.04,765,171,0.82,0.18,882,54,0.94,0.06,3465,279,0.91,0.07
little_char_1062_u.png,u,a,941,31,0.97,0.03,969,3,1.00,0.00,772,200,0.79,0.21,966,6,0.99,0.01,3648,240,0.94,0.06
little_char_487_t.png,t,,846,90,0.90,0.10,922,14,0.99,0.01,843,93,0.90,0.10,896,40,0.96,0.04,3507,237,0.94,0.06
little_char_974_p.png,p,,115,61,0.65,0.35,99,77,0.56,0.44,119,57,0.68,0.32,176,0,1.00,0.00,509,195,0.72,0.28
little_char_210_d.png,d,a,210,0,1.00,0.00,159,51,0.76,0.24,120,90,0.57,0.43,130,80,0.62,0.38,619,221,0.71,0.25
little_char_293_u.png,u,i,128,28,0.82,0.18,118,38,0.76,0.24,99,57,0.63,0.37,98,58,0.63,0.37,443,181,0.71,0.29
little_char_1418_h.png,h,,126,69,0.65,0.35,156,39,0.80,0.20,140,55,0.72,0.28,142,53,0.73,0.27,564,216,0.72,0.28
little_char_831_b.png,b,b,851,59,0.94,0.06,910,0,1.00,0.00,756,154,0.83,0.17,875,35,0.96,0.04,3392,248,0.93,0.07
little_char_852_a.png,a,r,149,59,0.72,0.28,146,62,0.70,0.30,133,75,0.64,0.36,118,90,0.57,0.43,546,286,0.66,0.34
little_char_443_p.png,p,e,891,54,0.94,0.06,898,47,0.95,0.05,896,49,0.95,0.05,943,2,1.00,0.00,3628,152,0.95,0.04
little_char_779_a.png,a,a,145,65,0.69,0.31,158,52,0.75,0.25,147,63,0.70,0.30,125,85,0.60,0.40,575,265,0.66,0.30
little_char_1144_s.png,s,s,188,52,0.78,0.22,136,104,0.57,0.43,188,52,0.78,0.22,164,76,0.68,0.32,676,284,0.70,0.30
little_char_1046_t.png,t,,167,20,0.89,0.11,142,45,0.76,0.24,170,17,0.91,0.09,119,68,0.64,0.36,598,150,0.76,0.19
little_char_170_r.png,r,,910,26,0.97,0.03,861,75,0.92,0.08,845,91,0.90,0.10,933,3,1.00,0.00,3549,195,0.93,0.05
little_char_1283_u.png,u,,133,49,0.73,0.27,121,61,0.66,0.34,119,63,0.65,0.35,115,67,0.63,0.37,488,240,0.65,0.32
little_char_336_b.png,b,l,191,61,0.76,0.24,252,0,1.00,0.00,146,106,0.58,0.42,163,89,0.65,0.35,752,256,0.72,0.24
