Image,Expected_Letter,Ocp_Letter,White_0_0,Black_0_0,White_Density_0_0,Black_Density_0_0,White_0_1,Black_0_1,White_Density_0_1,Black_Density_0_1,White_0_2,Black_0_2,White_Density_0_2,Black_Density_0_2,White_0_3,Black_0_3,White_Density_0_3,Black_Density_0_3,White_1_0,Black_1_0,White_Density_1_0,Black_Density_1_0,White_1_1,Black_1_1,White_Density_1_1,Black_Density_1_1,White_1_2,Black_1_2,White_Density_1_2,Black_Density_1_2,White_1_3,Black_1_3,White_Density_1_3,Black_Density_1_3,White_2_0,Black_2_0,White_Density_2_0,Black_Density_2_0,White_2_1,Black_2_1,White_Density_2_1,Black_Density_2_1,White_2_2,Black_2_2,White_Density_2_2,Black_Density_2_2,White_2_3,Black_2_3,White_Density_2_3,Black_Density_2_3,White_3_0,Black_3_0,White_Density_3_0,Black_Density_3_0,White_3_1,Black_3_1,White_Density_3_1,Black_Density_3_1,White_3_2,Black_3_2,White_Density_3_2,Black_Density_3_2,White_3_3,Black_3_3,White_Density_3_3,Black_Density_3_3,Total_White_Pixels,Total_Black_Pixels,Total_White_Density,Total_Black_Density
big_char_1040_D.png,D,,212,9,0.96,0.04,201,20,0.91,0.09,208,13,0.94,0.06,204,17,0.92,0.08,221,0,1.00,0.00,142,79,0.64,0.36,160,61,0.72,0.28,221,0,1.00,0.00,221,0,1.00,0.00,148,73,0.67,0.33,164,57,0.74,0.26,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,3207,329,0.85,0.09
big_char_714_X.png,X,A,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,176,45,0.80,0.20,155,66,0.70,0.30,221,0,1.00,0.00,221,0,1.00,0.00,148,73,0.67,0.33,192,29,0.87,0.13,221,0,1.00,0.00,221,0,1.00,0.00,204,17,0.92,0.08,211,10,0.95,0.05,221,0,1.00,0.00,3296,240,0.86,0.06
big_char_1086_U.png,U,,219,2,0.99,0.01,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,166,55,0.75,0.25,211,10,0.95,0.05,176,45,0.80,0.20,221,0,1.00,0.00,197,24,0.89,0.11,167,54,0.76,0.24,215,6,0.97,0.03,221,0,1.00,0.00,220,1,1.00,0.00,207,14,0.94,0.06,221,0,1.00,0.00,3325,211,0.87,0.06
big_char_310_C.png,C,C,49,0,1.00,0.00,43,6,0.88,0.12,25,24,0.51,0.49,20,29,0.41,0.59,31,18,0.63,0.37,28,21,0.57,0.43,48,1,0.98,0.02,49,0,1.00,0.00,25,24,0.51,0.49,49,0,1.00,0.00,49,0,1.00,0.00,49,0,1.00,0.00,34,15,0.69,0.31,25,24,0.51,0.49,23,26,0.47,0.53,29,20,0.59,0.41,576,208,0.66,0.24
big_char_355_C.png,C,,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,169,65,0.72,0.28,219,15,0.94,0.06,234,0,1.00,0.00,227,7,0.97,0.03,175,59,0.75,0.25,225,9,0.96,0.04,234,0,1.00,0.00,234,0,1.00,0.00,201,33,0.86,0.14,210,24,0.90,0.10,234,0,1.00,0.00,3532,212,0.89,0.05
big_char_666_V.png,V,Y,30,26,0.54,0.46,56,0,1.00,0.00,56,0,1.00,0.00,32,24,0.57,0.43,22,34,0.39,0.61,55,1,0.98,0.02,36,20,0.64,0.36,33,23,0.59,0.41,34,22,0.61,0.39,23,33,0.41,0.59,22,34,0.39,0.61,56,0,1.00,0.00,54,2,0.96,0.04,13,43,0.23,0.77,55,1,0.98,0.02,56,0,1.00,0.00,633,263,0.66,0.27
big_char_380_O.png,O,,42,7,0.86,0.14,18,31,0.37,0.63,30,19,0.61,0.39,49,0,1.00,0.00,17,32,0.35,0.65,42,7,0.86,0.14,32,17,0.65,0.35,27,22,0.55,0.45,19,30,0.39,0.61,46,3,0.94,0.06,49,0,1.00,0.00,20,29,0.41,0.59,44,5,0.90,0.10,21,28,0.43,0.57,20,29,0.41,0.59,26,23,0.53,0.47,502,282,0.60,0.34
big_char_212_S.png,S,S,37,19,0.66,0.34,24,32,0.43,0.57,20,36,0.36,0.64,22,34,0.39,0.61,41,15,0.73,0.27,27,29,0.48,0.52,28,28,0.50,0.50,51,5,0.91,0.09,56,0,1.00,0.00,56,0,1.00,0.00,52,4,0.93,0.07,24,32,0.43,0.57,39,17,0.70,0.30,29,27,0.52,0.48,29,27,0.52,0.48,32,24,0.57,0.43,567,329,0.55,0.32
big_char_630_K.png,K,,51,30,0.63,0.37,81,0,1.00,0.00,66,15,0.81,0.19,76,5,0.94,0.06,36,45,0.44,0.56,33,48,0.41,0.59,39,42,0.48,0.52,80,1,0.99,0.01,11,70,0.14,0.86,36,45,0.44,0.56,81,0,1.00,0.00,81,0,1.00,0.00,70,11,0.86,0.14,47,34,0.58,0.42,46,35,0.57,0.43,54,27,0.67,0.33,888,408,0.67,0.31
big_char_336_W.png,W,W,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,220,1,1.00,0.00,221,0,1.00,0.00,182,39,0.82,0.18,199,22,0.90,0.10,183,38,0.83,0.17,221,0,1.00,0.00,148,73,0.67,0.33,98,123,0.44,0.56,173,48,0.78,0.22,221,0,1.00,0.00,173,48,0.78,0.22,209,12,0.95,0.05,221,0,1.00,0.00,3132,404,0.83,0.11
big_char_1095_H.png,H,K,38,26,0.59,0.41,61,3,0.95,0.05,64,0,1.00,0.00,39,25,0.61,0.39,24,40,0.38,0.62,41,23,0.64,0.36,44,20,0.69,0.31,34,30,0.53,0.47,30,34,0.47,0.53,64,0,1.00,0.00,40,24,0.62,0.38,30,34,0.47,0.53,35,29,0.55,0.45,64,0,1.00,0.00,45,19,0.70,0.30,20,44,0.31,0.69,673,351,0.58,0.30
big_char_61_P.png,P,,220,1,1.00,0.00,221,0,1.00,0.00,217,4,0.98,0.02,220,1,1.00,0.00,221,0,1.00,0.00,176,45,0.80,0.20,136,85,0.62,0.38,221,0,1.00,0.00,221,0,1.00,0.00,144,77,0.65,0.35,196,25,0.89,0.11,221,0,1.00,0.00,221,0,1.00,0.00,197,24,0.89,0.11,221,0,1.00,0.00,221,0,1.00,0.00,3274,262,0.85,0.07
big_char_1109_L.png,L,P,215,6,0.97,0.03,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,220,1,1.00,0.00,166,55,0.75,0.25,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,123,98,0.56,0.44,139,82,0.63,0.37,219,2,0.99,0.01,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,3292,244,0.86,0.06
big_char_415_X.png,X,X,70,0,1.00,0.00,55,15,0.79,0.21,63,7,0.90,0.10,34,36,0.49,0.51,70,0,1.00,0.00,34,36,0.49,0.51,32,38,0.46,0.54,66,4,0.94,0.06,59,11,0.84,0.16,28,42,0.40,0.60,55,15,0.79,0.21,70,0,1.00,0.00,37,33,0.53,0.47,69,1,0.99,0.01,46,24,0.66,0.34,70,0,1.00,0.00,858,262,0.70,0.22
big_char_406_R.png,R,R,56,7,0.89,0.11,25,38,0.40,0.60,31,32,0.49,0.51,23,40,0.37,0.63,34,29,0.54,0.46,24,39,0.38,0.62,29,34,0.46,0.54,53,10,0.84,0.16,22,41,0.35,0.65,33,30,0.52,0.48,35,28,0.56,0.44,63,0,1.00,0.00,37,26,0.59,0.41,63,0,1.00,0.00,50,13,0.79,0.21,30,33,0.48,0.52,608,400,0.54,0.36
big_char_668_N.png,N,,84,0,1.00,0.00,61,23,0.73,0.27,84,0,1.00,0.00,59,25,0.70,0.30,56,28,0.67,0.33,41,43,0.49,0.51,81,3,0.96,0.04,56,28,0.67,0.33,45,39,0.54,0.46,42,42,0.50,0.50,56,28,0.67,0.33,74,10,0.88,0.12,57,27,0.68,0.32,72,12,0.86,0.14,43,41,0.51,0.49,84,0,1.00,0.00,995,349,0.71,0.25
big_char_874_W.png,W,,70,18,0.80,0.20,56,32,0.64,0.36,88,0,1.00,0.00,87,1,0.99,0.01,50,38,0.57,0.43,48,40,0.55,0.45,88,0,1.00,0.00,54,34,0.61,0.39,54,34,0.61,0.39,39,49,0.44,0.56,87,1,0.99,0.01,52,36,0.59,0.41,86,2,0.98,0.02,62,26,0.70,0.30,35,53,0.40,0.60,77,11,0.88,0.12,1033,375,0.66,0.24
big_char_1112_O.png,O,,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,193,41,0.82,0.18,173,61,0.74,0.26,234,0,1.00,0.00,234,0,1.00,0.00,139,95,0.59,0.41,160,74,0.68,0.32,234,0,1.00,0.00,234,0,1.00,0.00,228,6,0.97,0.03,206,28,0.88,0.12,231,3,0.99,0.01,3436,308,0.88,0.08
big_char_603_S.png,S,,63,0,1.00,0.00,32,31,0.51,0.49,31,32,0.49,0.51,36,27,0.57,0.43,63,0,1.00,0.00,57,6,0.90,0.10,35,28,0.56,0.44,63,0,1.00,0.00,62,1,0.98,0.02,63,0,1.00,0.00,37,26,0.59,0.41,63,0,1.00,0.00,34,29,0.54,0.46,31,32,0.49,0.51,34,29,0.54,0.46,63,0,1.00,0.00,767,241,0.69,0.22
big_char_1144_R.png,R,,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,233,1,1.00,0.00,234,0,1.00,0.00,179,55,0.76,0.24,182,52,0.78,0.22,234,0,1.00,0.00,234,0,1.00,0.00,88,146,0.38,0.62,179,55,0.76,0.24,234,0,1.00,0.00,234,0,1.00,0.00,185,49,0.79,0.21,187,47,0.80,0.20,234,0,1.00,0.00,3339,405,0.86,0.10
big_char_539_B.png,B,,221,0,1.00,0.00,213,8,0.96,0.04,216,5,0.98,0.02,221,0,1.00,0.00,221,0,1.00,0.00,124,97,0.56,0.44,172,49,0.78,0.22,221,0,1.00,0.00,221,0,1.00,0.00,133,88,0.60,0.40,171,50,0.77,0.23,221,0,1.00,0.00,221,0,1.00,0.00,157,64,0.71,0.29,185,36,0.84,0.16,221,0,1.00,0.00,3139,397,0.82,0.10
big_char_625_G.png,G,S,97,3,0.97,0.03,69,31,0.69,0.31,62,38,0.62,0.38,63,37,0.63,0.37,62,38,0.62,0.38,99,1,0.99,0.01,73,27,0.73,0.27,93,7,0.93,0.07,69,31,0.69,0.31,65,35,0.65,0.35,42,58,0.42,0.58,27,73,0.27,0.73,100,0,1.00,0.00,100,0,1.00,0.00,83,17,0.83,0.17,86,14,0.86,0.14,1190,410,0.73,0.25
big_char_958_Z.png,Z,Z,39,24,0.62,0.38,32,31,0.51,0.49,28,35,0.44,0.56,41,22,0.65,0.35,63,0,1.00,0.00,63,0,1.00,0.00,28,35,0.44,0.56,56,7,0.89,0.11,62,1,0.98,0.02,22,41,0.35,0.65,33,30,0.52,0.48,34,29,0.54,0.46,44,19,0.70,0.30,27,36,0.43,0.57,28,35,0.44,0.56,45,18,0.71,0.29,645,363,0.56,0.32
big_char_305_X.png,X,X,227,7,0.97,0.03,220,14,0.94,0.06,216,18,0.92,0.08,218,16,0.93,0.07,234,0,1.00,0.00,193,41,0.82,0.18,164,70,0.70,0.30,234,0,1.00,0.00,234,0,1.00,0.00,157,77,0.67,0.33,186,48,0.79,0.21,234,0,1.00,0.00,234,0,1.00,0.00,225,9,0.96,0.04,227,7,0.97,0.03,234,0,1.00,0.00,3437,307,0.90,0.08
big_char_554_Y.png,Y,,229,5,0.98,0.02,205,29,0.88,0.12,228,6,0.97,0.03,234,0,1.00,0.00,234,0,1.00,0.00,157,77,0.67,0.33,178,56,0.76,0.24,234,0,1.00,0.00,230,4,0.98,0.02,223,11,0.95,0.05,176,58,0.75,0.25,234,0,1.00,0.00,230,4,0.98,0.02,157,77,0.67,0.33,194,40,0.83,0.17,234,0,1.00,0.00,3377,367,0.85,0.09
big_char_581_B.png,B,R,54,0,1.00,0.00,35,19,0.65,0.35,30,24,0.56,0.44,24,30,0.44,0.56,28,26,0.52,0.48,32,22,0.59,0.41,33,21,0.61,0.39,19,35,0.35,0.65,13,41,0.24,0.76,38,16,0.70,0.30,24,30,0.44,0.56,46,8,0.85,0.15,33,21,0.61,0.39,32,22,0.59,0.41,33,21,0.61,0.39,30,24,0.56,0.44,504,360,0.52,0.37
big_char_1256_O.png,O,O,41,1,0.98,0.02,22,20,0.52,0.48,22,20,0.52,0.48,38,4,0.90,0.10,21,21,0.50,0.50,35,7,0.83,0.17,38,4,0.90,0.10,13,29,0.31,0.69,14,28,0.33,0.67,38,4,0.90,0.10,42,0,1.00,0.00,19,23,0.45,0.55,34,8,0.81,0.19,15,27,0.36,0.64,16,26,0.38,0.62,17,25,0.40,0.60,425,247,0.56,0.33
big_char_87_S.png,S,,231,3,0.99,0.01,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,180,54,0.77,0.23,191,43,0.82,0.18,234,0,1.00,0.00,234,0,1.00,0.00,209,25,0.89,0.11,172,62,0.74,0.26,234,0,1.00,0.00,234,0,1.00,0.00,175,59,0.75,0.25,209,25,0.89,0.11,234,0,1.00,0.00,3473,271,0.91,0.07
big_char_561_G.png,G,,70,11,0.86,0.14,48,33,0.59,0.41,45,36,0.56,0.44,60,21,0.74,0.26,47,34,0.58,0.42,80,1,0.99,0.01,70,11,0.86,0.14,81,0,1.00,0.00,55,26,0.68,0.32,42,39,0.52,0.48,13,68,0.16,0.84,32,49,0.40,0.60,81,0,1.00,0.00,79,2,0.98,0.02,51,30,0.63,0.37,56,25,0.69,0.31,910,386,0.63,0.27
big_char_209_P.png,P,O,68,2,0.97,0.03,43,27,0.61,0.39,45,25,0.64,0.36,32,38,0.46,0.54,36,34,0.51,0.49,43,27,0.61,0.39,36,34,0.51,0.49,45,25,0.64,0.36,15,55,0.21,0.79,60,10,0.86,0.14,70,0,1.00,0.00,70,0,1.00,0.00,26,44,0.37,0.63,70,0,1.00,0.00,70,0,1.00,0.00,70,0,1.00,0.00,799,321,0.66,0.26
big_char_634_X.png,X,,40,16,0.71,0.29,51,5,0.91,0.09,55,1,0.98,0.02,32,24,0.57,0.43,50,6,0.89,0.11,18,38,0.32,0.68,19,37,0.34,0.66,49,7,0.88,0.12,47,9,0.84,0.16,10,46,0.18,0.82,38,18,0.68,0.32,56,0,1.00,0.00,28,28,0.50,0.50,53,3,0.95,0.05,33,23,0.59,0.41,56,0,1.00,0.00,635,261,0.66,0.27
big_char_1110_M.png,M,M,231,3,0.99,0.01,231,3,0.99,0.01,227,7,0.97,0.03,233,1,1.00,0.00,217,17,0.93,0.07,174,60,0.74,0.26,178,56,0.76,0.24,234,0,1.00,0.00,168,66,0.72,0.28,140,94,0.60,0.40,161,73,0.69,0.31,234,0,1.00,0.00,213,21,0.91,0.09,229,5,0.98,0.02,218,16,0.93,0.07,234,0,1.00,0.00,3322,422,0.85,0.11
big_char_1027_T.png,T,,221,0,1.00,0.00,221,0,1.00,0.00,210,11,0.95,0.05,221,0,1.00,0.00,206,15,0.93,0.07,114,107,0.52,0.48,173,48,0.78,0.22,221,0,1.00,0.00,221,0,1.00,0.00,174,47,0.79,0.21,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,209,12,0.95,0.05,221,0,1.00,0.00,221,0,1.00,0.00,3296,240,0.86,0.06
big_char_321_Y.png,Y,,22,41,0.35,0.65,63,0,1.00,0.00,50,13,0.79,0.21,53,10,0.84,0.16,51,12,0.81,0.19,35,28,0.56,0.44,33,30,0.52,0.48,20,43,0.32,0.68,63,0,1.00,0.00,63,0,1.00,0.00,57,6,0.90,0.10,20,43,0.32,0.68,57,6,0.90,0.10,28,35,0.44,0.56,35,28,0.56,0.44,27,36,0.43,0.57,677,331,0.59,0.29
big_char_1044_W.png,W,,231,3,0.99,0.01,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,198,36,0.85,0.15,219,15,0.94,0.06,229,5,0.98,0.02,228,6,0.97,0.03,210,24,0.90,0.10,153,81,0.65,0.35,184,50,0.79,0.21,227,7,0.97,0.03,225,9,0.96,0.04,154,80,0.66,0.34,169,65,0.72,0.28,234,0,1.00,0.00,3363,381,0.85,0.10
big_char_189_C.png,C,,233,1,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,233,1,1.00,0.00,234,0,1.00,0.00,166,68,0.71,0.29,207,27,0.88,0.12,234,0,1.00,0.00,234,0,1.00,0.00,177,57,0.76,0.24,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,180,54,0.77,0.23,195,39,0.83,0.17,234,0,1.00,0.00,3497,247,0.92,0.06
big_char_760_B.png,B,,220,1,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,163,58,0.74,0.26,167,54,0.76,0.24,221,0,1.00,0.00,221,0,1.00,0.00,139,82,0.63,0.37,194,27,0.88,0.12,221,0,1.00,0.00,221,0,1.00,0.00,159,62,0.72,0.28,156,65,0.71,0.29,221,0,1.00,0.00,3187,349,0.85,0.09
big_char_1272_N.png,N,,66,4,0.94,0.06,34,36,0.49,0.51,70,0,1.00,0.00,65,5,0.93,0.07,43,27,0.61,0.39,21,49,0.30,0.70,70,0,1.00,0.00,41,29,0.59,0.41,35,35,0.50,0.50,47,23,0.67,0.33,59,11,0.84,0.16,35,35,0.50,0.50,42,28,0.60,0.40,68,2,0.97,0.03,28,42,0.40,0.60,56,14,0.80,0.20,780,340,0.64,0.28
big_char_218_O.png,O,,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,181,53,0.77,0.23,174,60,0.74,0.26,234,0,1.00,0.00,234,0,1.00,0.00,173,61,0.74,0.26,153,81,0.65,0.35,230,4,0.98,0.02,233,1,1.00,0.00,231,3,0.99,0.01,226,8,0.97,0.03,234,0,1.00,0.00,3473,271,0.91,0.07
big_char_526_R.png,R,,79,11,0.88,0.12,48,42,0.53,0.47,49,41,0.54,0.46,90,0,1.00,0.00,46,44,0.51,0.49,47,43,0.52,0.48,69,21,0.77,0.23,90,0,1.00,0.00,39,51,0.43,0.57,43,47,0.48,0.52,79,11,0.88,0.12,90,0,1.00,0.00,69,21,0.77,0.23,90,0,1.00,0.00,57,33,0.63,0.37,57,33,0.63,0.37,1042,398,0.71,0.27
big_char_1261_D.png,D,,232,2,0.99,0.01,232,2,0.99,0.01,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,164,70,0.70,0.30,159,75,0.68,0.32,234,0,1.00,0.00,234,0,1.00,0.00,138,96,0.59,0.41,153,81,0.65,0.35,231,3,0.99,0.01,234,0,1.00,0.00,231,3,0.99,0.01,234,0,1.00,0.00,234,0,1.00,0.00,3412,332,0.88,0.09
big_char_1202_P.png,P,P,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,159,62,0.72,0.28,151,70,0.68,0.32,221,0,1.00,0.00,221,0,1.00,0.00,146,75,0.66,0.34,198,23,0.90,0.10,221,0,1.00,0.00,221,0,1.00,0.00,190,31,0.86,0.14,221,0,1.00,0.00,221,0,1.00,0.00,3275,261,0.87,0.07
big_char_870_S.png,S,X,28,28,0.50,0.50,22,34,0.39,0.61,23,33,0.41,0.59,27,29,0.48,0.52,47,9,0.84,0.16,29,27,0.52,0.48,53,3,0.95,0.05,50,6,0.89,0.11,56,0,1.00,0.00,37,19,0.66,0.34,46,10,0.82,0.18,56,0,1.00,0.00,36,20,0.64,0.36,43,13,0.77,0.23,23,33,0.41,0.59,56,0,1.00,0.00,632,264,0.62,0.26
big_char_461_C.png,C,C,55,1,0.98,0.02,34,22,0.61,0.39,24,32,0.43,0.57,45,11,0.80,0.20,30,26,0.54,0.46,40,16,0.71,0.29,56,0,1.00,0.00,56,0,1.00,0.00,20,36,0.36,0.64,54,2,0.96,0.04,56,0,1.00,0.00,56,0,1.00,0.00,51,5,0.91,0.09,28,28,0.50,0.50,37,19,0.66,0.34,37,19,0.66,0.34,679,217,0.64,0.21
big_char_1300_V.png,V,,221,0,1.00,0.00,221,0,1.00,0.00,208,13,0.94,0.06,221,0,1.00,0.00,192,29,0.87,0.13,183,38,0.83,0.17,170,51,0.77,0.23,221,0,1.00,0.00,197,24,0.89,0.11,122,99,0.55,0.45,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,219,2,0.99,0.01,221,0,1.00,0.00,221,0,1.00,0.00,3280,256,0.87,0.07
big_char_826_X.png,X,X,75,15,0.83,0.17,71,19,0.79,0.21,90,0,1.00,0.00,67,23,0.74,0.26,89,1,0.99,0.01,40,50,0.44,0.56,46,44,0.51,0.49,61,29,0.68,0.32,86,4,0.96,0.04,43,47,0.48,0.52,30,60,0.33,0.67,90,0,1.00,0.00,49,41,0.54,0.46,79,11,0.88,0.12,62,28,0.69,0.31,56,34,0.62,0.38,1034,406,0.63,0.25
big_char_954_A.png,A,A,63,0,1.00,0.00,46,17,0.73,0.27,31,32,0.49,0.51,30,33,0.48,0.52,55,8,0.87,0.13,16,47,0.25,0.75,60,3,0.95,0.05,42,21,0.67,0.33,27,36,0.43,0.57,45,18,0.71,0.29,37,26,0.59,0.41,17,46,0.27,0.73,38,25,0.60,0.40,63,0,1.00,0.00,63,0,1.00,0.00,35,28,0.56,0.44,668,340,0.60,0.30
big_char_379_J.png,J,I,43,21,0.67,0.33,20,44,0.31,0.69,30,34,0.47,0.53,24,40,0.38,0.62,64,0,1.00,0.00,31,33,0.48,0.52,64,0,1.00,0.00,64,0,1.00,0.00,50,14,0.78,0.22,32,32,0.50,0.50,64,0,1.00,0.00,64,0,1.00,0.00,46,18,0.72,0.28,25,39,0.39,0.61,64,0,1.00,0.00,64,0,1.00,0.00,749,275,0.69,0.25
big_char_937_B.png,B,,221,0,1.00,0.00,205,16,0.93,0.07,211,10,0.95,0.05,221,0,1.00,0.00,221,0,1.00,0.00,111,110,0.50,0.50,173,48,0.78,0.22,221,0,1.00,0.00,221,0,1.00,0.00,116,105,0.52,0.48,183,38,0.83,0.17,221,0,1.00,0.00,216,5,0.98,0.02,132,89,0.60,0.40,175,46,0.79,0.21,221,0,1.00,0.00,3069,467,0.83,0.13
big_char_563_S.png,S,S,72,0,1.00,0.00,35,37,0.49,0.51,44,28,0.61,0.39,42,30,0.58,0.42,72,0,1.00,0.00,55,17,0.76,0.24,47,25,0.65,0.35,72,0,1.00,0.00,72,0,1.00,0.00,72,0,1.00,0.00,50,22,0.69,0.31,59,13,0.82,0.18,36,36,0.50,0.50,43,29,0.60,0.40,37,35,0.51,0.49,65,7,0.90,0.10,873,279,0.70,0.22
big_char_972_B.png,B,R,221,0,1.00,0.00,219,2,0.99,0.01,219,2,0.99,0.01,221,0,1.00,0.00,221,0,1.00,0.00,153,68,0.69,0.31,157,64,0.71,0.29,221,0,1.00,0.00,221,0,1.00,0.00,103,118,0.47,0.53,181,40,0.82,0.18,221,0,1.00,0.00,221,0,1.00,0.00,126,95,0.57,0.43,156,65,0.71,0.29,221,0,1.00,0.00,3082,454,0.82,0.12
big_char_78_P.png,P,P,54,0,1.00,0.00,41,13,0.76,0.24,26,28,0.48,0.52,27,27,0.50,0.50,50,4,0.93,0.07,12,42,0.22,0.78,38,16,0.70,0.30,19,35,0.35,0.65,33,21,0.61,0.39,21,33,0.39,0.61,46,8,0.85,0.15,54,0,1.00,0.00,24,30,0.44,0.56,51,3,0.94,0.06,54,0,1.00,0.00,54,0,1.00,0.00,604,260,0.65,0.28
big_char_913_T.png,T,,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,169,52,0.76,0.24,132,89,0.60,0.40,145,76,0.66,0.34,220,1,1.00,0.00,221,0,1.00,0.00,159,62,0.72,0.28,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,203,18,0.92,0.08,221,0,1.00,0.00,221,0,1.00,0.00,3238,298,0.83,0.08
big_char_368_U.png,U,U,221,0,1.00,0.00,218,3,0.99,0.01,212,9,0.96,0.04,206,15,0.93,0.07,221,0,1.00,0.00,189,32,0.86,0.14,194,27,0.88,0.12,214,7,0.97,0.03,221,0,1.00,0.00,164,57,0.74,0.26,155,66,0.70,0.30,218,3,0.99,0.01,221,0,1.00,0.00,200,21,0.90,0.10,177,44,0.80,0.20,221,0,1.00,0.00,3252,284,0.83,0.07
big_char_94_O.png,O,S,221,0,1.00,0.00,203,18,0.92,0.08,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,156,65,0.71,0.29,164,57,0.74,0.26,221,0,1.00,0.00,221,0,1.00,0.00,161,60,0.73,0.27,128,93,0.58,0.42,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,3243,293,0.86,0.08
big_char_502_R.png,R,,69,1,0.99,0.01,33,37,0.47,0.53,29,41,0.41,0.59,58,12,0.83,0.17,41,29,0.59,0.41,25,45,0.36,0.64,38,32,0.54,0.46,65,5,0.93,0.07,25,45,0.36,0.64,21,49,0.30,0.70,67,3,0.96,0.04,70,0,1.00,0.00,25,45,0.36,0.64,62,8,0.89,0.11,36,34,0.51,0.49,42,28,0.60,0.40,706,414,0.55,0.32
big_char_638_T.png,T,,54,16,0.77,0.23,32,38,0.46,0.54,24,46,0.34,0.66,39,31,0.56,0.44,54,16,0.77,0.23,43,27,0.61,0.39,37,33,0.53,0.47,70,0,1.00,0.00,70,0,1.00,0.00,38,32,0.54,0.46,67,3,0.96,0.04,70,0,1.00,0.00,70,0,1.00,0.00,43,27,0.61,0.39,70,0,1.00,0.00,70,0,1.00,0.00,851,269,0.69,0.22
big_char_483_D.png,D,,221,13,0.94,0.06,199,35,0.85,0.15,234,0,1.00,0.00,223,11,0.95,0.05,228,6,0.97,0.03,152,82,0.65,0.35,192,42,0.82,0.18,234,0,1.00,0.00,234,0,1.00,0.00,118,116,0.50,0.50,191,43,0.82,0.18,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,3396,348,0.86,0.09
big_char_251_T.png,T,J,60,20,0.75,0.25,39,41,0.49,0.51,29,51,0.36,0.64,47,33,0.59,0.41,64,16,0.80,0.20,70,10,0.88,0.12,43,37,0.54,0.46,80,0,1.00,0.00,80,0,1.00,0.00,57,23,0.71,0.29,64,16,0.80,0.20,80,0,1.00,0.00,80,0,1.00,0.00,55,25,0.69,0.31,80,0,1.00,0.00,80,0,1.00,0.00,1008,272,0.75,0.20
big_char_1162_G.png,G,,80,1,0.99,0.01,56,25,0.69,0.31,50,31,0.62,0.38,49,32,0.60,0.40,49,32,0.60,0.40,77,4,0.95,0.05,81,0,1.00,0.00,81,0,1.00,0.00,39,42,0.48,0.52,76,5,0.94,0.06,47,34,0.58,0.42,23,58,0.28,0.72,68,13,0.84,0.16,47,34,0.58,0.42,46,35,0.57,0.43,36,45,0.44,0.56,905,391,0.63,0.27
big_char_284_X.png,X,,50,14,0.78,0.22,61,3,0.95,0.05,64,0,1.00,0.00,49,15,0.77,0.23,53,11,0.83,0.17,37,27,0.58,0.42,26,38,0.41,0.59,49,15,0.77,0.23,54,10,0.84,0.16,6,58,0.09,0.91,57,7,0.89,0.11,64,0,1.00,0.00,36,28,0.56,0.44,58,6,0.91,0.09,49,15,0.77,0.23,64,0,1.00,0.00,777,247,0.76,0.24
